Video ID,Metrics Date,Views,Watch Time Minutes,Subscriber Net Change,Comments,Likes,Shares,Thumbnail Impressions,Video level thumbnail impressions CTR (percentage)
vid_0526,03/02/2026,135,992.6,0,0,0,0,10245,0.009566
vid_0526,04/02/2026,139,466.13,0,0,0,0,9206,0.011188
vid_0526,05/02/2026,96,728.67,0,0,0,0,8528,0.00985
vid_0526,06/02/2026,15,36.01,1,0,1,0,49,0.081633
vid_0526,07/02/2026,11,199.77,0,0,0,0,61,0.016393
vid_0526,08/02/2026,4,22.86,0,0,0,0,42,0.02381
vid_0526,09/02/2026,5,31.43,0,0,0,0,35,0.057143
vid_0526,10/02/2026,8,14.4,0,0,0,0,37,0.027027
vid_0526,11/02/2026,8,57.06,0,0,0,0,37,0.081081
vid_0526,12/02/2026,2,0.86,0,0,0,0,30,0.033333
vid_0526,13/02/2026,7,5.58,0,0,0,0,37,0.108108
vid_0526,14/02/2026,3,1.28,0,0,0,0,51,0.039216
vid_0526,15/02/2026,3,6.79,0,0,0,0,50,0.04
vid_0526,16/02/2026,1,0.07,0,0,1,0,36,0.027778
vid_0526,17/02/2026,2,14.85,0,0,0,0,30,0
vid_0526,18/02/2026,1,0.1,0,0,0,0,42,0
vid_0526,19/02/2026,3,0.16,0,0,0,0,60,0
vid_0526,20/02/2026,15,165.49,0,0,0,0,80,0.15
vid_0526,21/02/2026,3,2.87,0,0,0,0,49,0.040816
vid_0526,22/02/2026,5,15.54,0,0,0,0,44,0.068182
vid_0526,23/02/2026,3,8.56,0,0,0,0,45,0.066667
vid_0526,24/02/2026,1,0.07,0,0,0,0,31,0
vid_0526,25/02/2026,3,11.54,0,0,0,0,45,0.022222
vid_0526,26/02/2026,2,0.22,0,0,0,0,27,0
vid_0526,27/02/2026,1,0.32,0,0,0,0,39,0
vid_0526,28/02/2026,3,7.1,0,0,0,0,47,0.021277
vid_0526,01/03/2026,3,22.03,0,0,1,0,31,0.032258
vid_0526,02/03/2026,5,6.03,0,0,0,0,38,0.105263
vid_0526,03/03/2026,2,0.71,0,0,0,0,39,0.051282
vid_0526,04/03/2026,4,35.99,0,0,0,0,29,0.103448
vid_0526,05/03/2026,1,0.66,0,0,0,0,28,0
vid_0526,06/03/2026,3,4.45,0,0,0,0,57,0.035088
vid_0526,07/03/2026,4,11.9,0,0,0,0,88,0.045455
vid_0526,08/03/2026,10,105.32,0,0,0,0,62,0.096774
vid_0526,09/03/2026,3,1.42,0,0,0,0,56,0
vid_0526,10/03/2026,2,0.32,0,0,0,0,52,0.019231
vid_0526,11/03/2026,4,3.27,0,0,0,0,56,0.017857
vid_0526,12/03/2026,2,3.16,0,0,0,0,61,0.032787
vid_0526,13/03/2026,9,6.45,0,0,0,0,87,0.068966
vid_0526,14/03/2026,14,44.85,0,0,0,0,92,0.076087
vid_0526,15/03/2026,9,4.69,0,0,0,0,106,0.037736
vid_0526,16/03/2026,7,43.52,0,0,0,0,59,0.084746
vid_0526,17/03/2026,2,0.3,0,0,0,0,41,0.02439
vid_0526,18/03/2026,2,1.44,0,0,0,0,33,0.030303
vid_0526,19/03/2026,1,0.32,0,0,0,0,71,0.014085
vid_0526,20/03/2026,2,7.44,0,0,0,0,51,0.019608
vid_0526,21/03/2026,3,1.54,0,0,0,0,78,0
vid_0526,22/03/2026,3,0.76,0,0,0,0,64,0.03125
vid_0526,23/03/2026,3,30.8,0,0,0,0,48,0.020833
vid_0526,24/03/2026,2,2.51,0,0,0,0,43,0.023256
vid_0526,25/03/2026,1,0.02,0,0,0,0,38,0
vid_0526,26/03/2026,3,1.49,0,0,1,0,46,0.021739
vid_0526,27/03/2026,4,0.96,0,0,0,0,43,0
vid_0526,28/03/2026,3,0.67,0,0,0,0,44,0.045455
vid_0526,29/03/2026,4,1.07,0,0,0,0,40,0.025
vid_0526,30/03/2026,3,4.87,0,0,0,0,23,0.043478
vid_0526,31/03/2026,1,4.51,0,0,0,0,5,0
vid_0527,06/01/2026,25,23.83,0,0,1,0,1152,0.015625
vid_0527,07/01/2026,12,15.81,0,0,0,0,263,0.022814
vid_0527,08/01/2026,7,8.45,0,0,2,2,227,0.026432
vid_0527,09/01/2026,6,4.65,0,0,0,0,250,0.024
vid_0527,10/01/2026,8,10.62,0,0,0,0,180,0.033333
vid_0527,11/01/2026,4,2.39,0,0,0,0,128,0.023438
vid_0527,12/01/2026,3,1.58,0,0,0,0,120,0.008333
vid_0527,13/01/2026,1,0.17,0,0,0,0,100,0.01
vid_0527,14/01/2026,3,6.22,0,0,0,0,89,0.033708
vid_0527,19/01/2026,1,0.48,0,0,0,0,17,0
vid_0527,21/01/2026,3,2.46,0,0,0,0,26,0.076923
vid_0527,22/01/2026,1,0.31,0,0,0,0,12,0
vid_0527,24/01/2026,1,0.56,0,0,0,0,20,0.05
vid_0527,25/01/2026,2,0.58,0,0,0,3,21,0.095238
vid_0527,02/02/2026,1,0.14,0,0,0,0,13,0.076923
vid_0527,17/02/2026,1,1.77,0,0,0,0,13,0
vid_0527,19/02/2026,1,0.66,0,0,0,0,27,0
vid_0527,07/03/2026,2,0.09,0,0,0,0,12,0.166667
vid_0527,08/03/2026,1,0.08,0,0,0,0,3,0.333333
vid_0527,15/03/2026,2,7.58,0,0,0,0,32,0.03125
vid_0527,29/03/2026,1,0.19,0,0,0,0,9,0.111111
vid_0528,09/02/2026,43,372.14,0,0,1,0,1114,0.024237
vid_0528,09/03/2026,43,372.14,0,0,1,0,1114,0.024237
vid_0528,10/03/2026,19,195.28,0,0,0,0,694,0.01585
vid_0528,11/03/2026,56,183.37,0,0,0,0,2235,0.022371
vid_0528,12/03/2026,17,134.51,0,0,1,0,923,0.016251
vid_0528,13/03/2026,13,81.07,0,0,-1,0,632,0.018987
vid_0528,14/03/2026,6,4.46,0,0,0,0,315,0.015873
vid_0528,15/03/2026,10,106.87,0,0,0,0,415,0.019277
vid_0528,16/03/2026,9,114.66,0,0,0,0,506,0.011858
vid_0528,17/03/2026,12,80.57,0,0,0,0,873,0.010309
vid_0528,18/03/2026,1,0.2,0,0,0,0,16,0
vid_0528,20/03/2026,1,26.38,0,0,0,0,15,0
vid_0528,21/03/2026,3,14.59,0,0,0,0,20,0.1
vid_0528,23/03/2026,1,0.41,0,0,0,0,9,0
vid_0529,18/03/2026,33,112.31,-1,0,0,0,1055,0.017062
vid_0529,19/03/2026,28,83.38,0,0,0,0,944,0.024364
vid_0529,20/03/2026,121,518.06,-1,0,0,0,5113,0.020927
vid_0529,21/03/2026,21,115.84,0,0,0,0,901,0.015538
vid_0529,22/03/2026,4,36.07,0,0,0,0,109,0.027523
vid_0529,23/03/2026,5,47.05,0,0,0,0,65,0.046154
vid_0529,24/03/2026,4,41.39,0,0,0,0,62,0.032258
vid_0529,25/03/2026,3,14.67,0,0,0,0,59,0.033898
vid_0529,26/03/2026,6,68.38,0,0,0,0,68,0.058824
vid_0529,27/03/2026,2,17.57,0,0,0,0,29,0.068966
vid_0529,28/03/2026,1,21.55,0,0,0,0,15,0.066667
vid_0529,29/03/2026,1,0.17,0,0,0,0,21,0
vid_0529,30/03/2026,2,1.75,0,0,0,0,25,0.08
vid_0529,31/03/2026,1,0.23,0,0,0,0,20,0
vid_0530,10/02/2026,2,1.11,0,0,0,0,0,0
vid_0530,12/02/2026,"19,339",262275.89,46,61,779,57,447133,0.030195
vid_0530,13/02/2026,"19,203",272161.84,55,41,610,68,488868,0.026964
vid_0530,14/02/2026,"16,883",207770.78,58,28,434,33,458073,0.025321
vid_0530,15/02/2026,"15,272",202631.87,67,30,384,33,440822,0.02508
vid_0530,16/02/2026,"13,404",190391.09,61,21,296,42,454257,0.021653
vid_0530,17/02/2026,"8,120",112795.04,32,18,192,20,284221,0.020213
vid_0530,18/02/2026,"6,699",95183.09,38,10,147,18,241178,0.019728
vid_0530,19/02/2026,"4,315",57917.45,22,8,88,20,164334,0.018274
vid_0530,20/02/2026,"3,272",43262.98,23,3,51,10,122340,0.018473
vid_0530,21/02/2026,"2,568",33997.66,14,3,51,7,90549,0.019404
vid_0530,22/02/2026,"2,510",34253.68,12,2,45,8,80524,0.022527
vid_0530,23/02/2026,"2,058",28223.91,5,0,29,3,65483,0.021517
vid_0530,24/02/2026,"1,817",25099.12,5,1,42,5,51620,0.02439
vid_0530,25/02/2026,"1,739",24564.43,4,3,28,6,45250,0.027558
vid_0530,26/02/2026,"1,492",20261.57,3,0,17,0,40545,0.02639
vid_0530,27/02/2026,"1,372",18376.84,6,3,30,2,37525,0.025769
vid_0530,28/02/2026,"1,177",16299.04,2,2,20,1,32815,0.024836
vid_0530,01/03/2026,994,14353.93,6,0,13,2,29744,0.02266
vid_0530,02/03/2026,"1,030",14118.08,6,0,16,1,27559,0.025182
vid_0530,03/03/2026,918,11315.04,2,0,11,1,24689,0.023411
vid_0530,04/03/2026,808,11468.01,1,0,10,2,22739,0.025155
vid_0530,05/03/2026,702,9913.78,3,0,12,1,19888,0.023029
vid_0530,06/03/2026,698,8203.16,2,2,9,5,18129,0.023498
vid_0530,07/03/2026,504,7407.57,1,1,10,1,11962,0.026083
vid_0530,08/03/2026,608,8353.85,0,0,10,0,15647,0.027737
vid_0530,09/03/2026,683,9787.52,1,1,13,2,17996,0.027284
vid_0530,10/03/2026,793,10134.59,4,1,20,2,19426,0.027077
vid_0530,11/03/2026,855,12405.98,3,0,14,0,19243,0.031544
vid_0530,12/03/2026,801,10542.33,5,0,14,4,18965,0.027683
vid_0530,13/03/2026,763,9660.47,4,0,15,1,19969,0.02564
vid_0530,14/03/2026,642,8988.33,2,0,18,6,17647,0.025897
vid_0530,15/03/2026,693,10050.27,5,1,15,1,16626,0.029231
vid_0530,16/03/2026,753,10423.43,3,0,15,5,17766,0.028819
vid_0530,17/03/2026,701,10151.41,3,0,14,0,17802,0.026795
vid_0530,18/03/2026,610,9350.93,2,1,12,0,14102,0.028648
vid_0530,19/03/2026,697,9404.59,2,2,17,0,14634,0.033279
vid_0530,20/03/2026,605,8826.78,3,1,11,2,13320,0.033108
vid_0530,21/03/2026,661,9096.65,2,1,14,1,14358,0.033013
vid_0530,22/03/2026,981,12264.53,12,2,20,0,21988,0.032882
vid_0530,23/03/2026,"1,083",14679.67,6,1,18,5,23824,0.034083
vid_0530,24/03/2026,"1,043",13818,6,1,21,2,23383,0.033229
vid_0530,25/03/2026,"1,066",13749.02,4,2,11,2,24959,0.032053
vid_0530,26/03/2026,776,10071.31,7,1,15,2,20865,0.027798
vid_0530,27/03/2026,693,9559.59,4,1,12,3,16969,0.029878
vid_0530,28/03/2026,676,9317.79,7,2,15,0,17238,0.027787
vid_0530,29/03/2026,738,10078.34,1,1,16,1,19138,0.027014
vid_0530,30/03/2026,734,10026.84,8,1,17,1,19151,0.027048
vid_0530,31/03/2026,701,10153.38,1,2,13,1,17594,0.027964
vid_0531,01/03/2026,5,56.17,0,0,0,0,134,0.029851
vid_0531,02/03/2026,43,120.82,0,0,1,0,946,0.036998
vid_0531,03/03/2026,11,63.8,0,0,0,0,258,0.03876
vid_0531,04/03/2026,16,82.54,0,0,0,0,245,0.04898
vid_0531,05/03/2026,7,123.17,0,0,0,0,92,0.032609
vid_0531,06/03/2026,1,55.21,0,0,0,0,13,0
vid_0531,07/03/2026,5,110.87,0,0,0,0,19,0.105263
vid_0531,09/03/2026,2,57.37,0,0,0,0,10,0
vid_0531,11/03/2026,1,0.45,0,0,0,0,10,0.1
vid_0531,12/03/2026,1,23.21,0,0,0,0,11,0
vid_0531,14/03/2026,1,55.21,0,0,0,0,13,0
vid_0531,15/03/2026,2,110.42,0,0,0,0,10,0
vid_0531,16/03/2026,4,89.65,0,0,0,0,6,0.333333
vid_0531,17/03/2026,2,2.76,0,0,0,0,13,0.153846
vid_0531,24/03/2026,2,1.35,0,0,0,0,11,0.090909
vid_0531,29/03/2026,2,54.01,0,0,0,0,8,0.125
vid_0532,12/02/2026,26,14.95,1,0,0,0,1757,0.009106
vid_0532,13/02/2026,13,8.52,0,0,0,3,1808,0.005531
vid_0532,14/02/2026,13,9.34,0,0,0,0,1428,0.005602
vid_0532,15/02/2026,13,9.01,0,0,0,0,1245,0.005622
vid_0532,16/02/2026,15,8.5,0,0,0,0,1157,0.00605
vid_0532,17/02/2026,16,9.44,0,0,0,0,1180,0.007627
vid_0532,18/02/2026,11,3.26,0,0,0,0,1498,0.003338
vid_0532,19/02/2026,21,11.81,0,0,0,0,1280,0.010938
vid_0532,20/02/2026,11,4.06,0,0,0,0,1207,0.003314
vid_0532,21/02/2026,9,3.85,0,0,0,0,979,0.004086
vid_0532,22/02/2026,9,2.82,0,0,0,0,921,0.003257
vid_0532,23/02/2026,6,2.12,0,0,0,0,681,0
vid_0532,24/02/2026,7,1.49,0,0,0,0,559,0.005367
vid_0532,25/02/2026,7,1.71,0,0,0,0,571,0.003503
vid_0532,26/02/2026,6,0.45,0,0,0,0,560,0.003571
vid_0532,27/02/2026,6,1.66,0,0,0,0,449,0
vid_0532,28/02/2026,5,0.41,0,0,0,0,421,0.002375
vid_0532,01/03/2026,5,0.18,0,0,0,0,403,0.002481
vid_0532,02/03/2026,3,1.22,0,0,0,0,377,0
vid_0532,03/03/2026,4,2.52,0,0,0,0,370,0.005405
vid_0532,04/03/2026,4,0.44,0,0,0,0,379,0
vid_0532,05/03/2026,3,1.87,0,0,0,0,365,0.005479
vid_0532,07/03/2026,2,2.17,0,0,0,0,319,0.00627
vid_0532,09/03/2026,2,1.33,0,0,0,0,308,0
vid_0532,10/03/2026,3,1.39,0,0,0,0,267,0.007491
vid_0532,11/03/2026,1,0.05,0,0,0,0,281,0.003559
vid_0532,13/03/2026,1,0.01,0,0,0,0,266,0
vid_0532,16/03/2026,1,0.4,0,0,0,0,257,0
vid_0532,18/03/2026,2,0.98,0,0,0,0,303,0.0033
vid_0532,20/03/2026,2,1.21,0,0,0,0,272,0.007353
vid_0532,22/03/2026,7,3.11,0,0,0,0,296,0.006757
vid_0532,24/03/2026,3,1.28,0,0,1,0,254,0.003937
vid_0532,30/03/2026,1,1.17,0,0,0,0,233,0.004292
vid_0533,14/01/2026,220,5851.03,1,0,7,0,4379,0.030372
vid_0533,15/01/2026,84,2737.93,0,1,1,0,1511,0.035076
vid_0533,16/01/2026,15,435.64,0,0,0,0,217,0.041475
vid_0533,17/01/2026,11,152.37,0,0,0,0,151,0.039735
vid_0533,18/01/2026,19,495.03,0,0,1,0,232,0.060345
vid_0533,19/01/2026,12,363.44,0,0,0,0,203,0.034483
vid_0533,20/01/2026,8,167.39,0,0,0,0,138,0.043478
vid_0533,21/01/2026,9,213.98,0,0,1,0,107,0.056075
vid_0533,22/01/2026,7,219.77,0,0,0,0,110,0.054545
vid_0533,23/01/2026,1,0.33,0,0,0,0,99,0.010101
vid_0533,24/01/2026,5,189.57,0,0,0,0,76,0.026316
vid_0533,25/01/2026,2,11.13,0,0,0,0,69,0.014493
vid_0533,26/01/2026,7,216.93,0,0,0,0,102,0.039216
vid_0533,27/01/2026,2,6.95,0,0,0,0,79,0.025316
vid_0533,28/01/2026,1,0.07,0,0,0,0,43,0
vid_0533,29/01/2026,1,0.29,0,0,0,0,32,0
vid_0533,31/01/2026,1,0.19,0,0,0,0,26,0
vid_0533,01/02/2026,2,19.09,0,0,0,0,19,0.052632
vid_0533,02/02/2026,1,0.19,0,0,0,0,24,0
vid_0533,03/02/2026,1,19.96,0,0,0,0,25,0.04
vid_0533,05/02/2026,3,0.76,0,0,0,0,19,0.052632
vid_0533,07/02/2026,2,0.05,0,0,0,0,19,0.105263
vid_0533,10/02/2026,1,0.8,0,0,0,0,13,0.076923
vid_0533,11/02/2026,5,94.32,0,0,0,0,29,0.103448
vid_0533,12/02/2026,1,0.46,1,0,0,0,17,0.058824
vid_0533,15/02/2026,1,2.17,0,0,0,0,8,0.125
vid_0533,16/02/2026,1,0.33,0,0,0,0,12,0.083333
vid_0533,18/02/2026,1,10.74,0,0,0,0,15,0.066667
vid_0533,19/02/2026,0,0,0,0,0,0,24,0
vid_0533,20/02/2026,1,73.93,0,0,0,0,15,0.066667
vid_0533,21/02/2026,2,1.52,0,0,0,0,11,0.090909
vid_0533,22/02/2026,0,0,0,0,0,0,17,0
vid_0533,26/02/2026,2,2.52,0,0,0,0,14,0
vid_0533,27/02/2026,1,36.35,0,0,0,0,11,0.090909
vid_0533,28/02/2026,0,0,0,0,0,0,15,0
vid_0533,01/03/2026,1,0.69,0,0,0,0,14,0.071429
vid_0533,03/03/2026,1,0.59,0,0,0,0,5,0
vid_0533,04/03/2026,0,0,0,0,0,0,16,0
vid_0533,05/03/2026,1,94.32,0,0,0,0,10,0
vid_0533,07/03/2026,3,89.68,0,0,0,0,15,0.066667
vid_0533,08/03/2026,1,0.42,0,0,0,0,14,0
vid_0533,12/03/2026,0,0,0,0,0,0,8,0
vid_0533,18/03/2026,1,32.89,0,0,0,0,16,0.0625
vid_0533,19/03/2026,1,0.13,0,0,0,0,18,0
vid_0533,20/03/2026,2,94.65,0,0,0,0,7,0.142857
vid_0533,22/03/2026,1,18.85,0,0,0,0,13,0.076923
vid_0533,25/03/2026,2,59.27,0,0,0,0,15,0.066667
vid_0533,27/03/2026,1,19.64,0,0,0,0,23,0.043478
vid_0533,30/03/2026,2,179.57,0,0,0,0,19,0.105263
vid_0533,31/03/2026,5,23.79,0,0,0,0,10,0.1
vid_0534,20/01/2026,18,8.09,0,1,0,0,1469,0.006127
vid_0534,21/01/2026,32,18.09,0,0,0,1,2619,0.0084
vid_0534,22/01/2026,57,39.98,0,0,1,10,2010,0.020896
vid_0534,23/01/2026,20,14.46,0,0,0,0,1814,0.004961
vid_0534,24/01/2026,11,6.18,0,0,0,0,1538,0.002601
vid_0534,25/01/2026,9,6,0,0,0,0,1609,0.004972
vid_0534,26/01/2026,19,12.63,-2,0,1,0,1626,0.00861
vid_0534,27/01/2026,8,4.55,0,0,0,0,1344,0.00372
vid_0534,28/01/2026,6,1.79,0,0,0,0,1400,0.002143
vid_0534,29/01/2026,17,7.48,0,0,0,0,1261,0.008723
vid_0534,30/01/2026,17,7.13,0,0,1,0,1148,0.012195
vid_0534,31/01/2026,7,4.11,0,0,0,0,1101,0.002725
vid_0534,01/02/2026,5,1.34,0,0,1,0,959,0.002086
vid_0534,02/02/2026,5,2.24,0,0,0,0,1000,0.005
vid_0534,03/02/2026,3,1.5,0,0,0,0,920,0.003261
vid_0534,04/02/2026,6,4.18,0,0,0,0,989,0
vid_0534,05/02/2026,5,2.48,0,0,0,0,854,0.004684
vid_0534,06/02/2026,6,2.77,0,0,0,0,952,0.003151
vid_0534,07/02/2026,2,0.84,0,0,0,0,820,0.002439
vid_0534,08/02/2026,3,2.8,0,0,0,0,789,0.002535
vid_0534,09/02/2026,4,1.76,0,0,0,0,962,0.004158
vid_0534,10/02/2026,6,2.18,0,0,0,0,1027,0.003895
vid_0534,11/02/2026,5,2.45,0,0,1,0,816,0.003676
vid_0534,13/02/2026,3,1.72,0,0,0,0,500,0.004
vid_0534,14/02/2026,1,3.82,0,0,0,0,485,0.002062
vid_0534,15/02/2026,1,0.16,0,0,0,0,411,0.002433
vid_0534,16/02/2026,1,0.67,0,0,0,0,436,0
vid_0534,17/02/2026,3,1.72,0,0,0,0,463,0.00432
vid_0534,18/02/2026,0,0,0,0,1,0,526,0
vid_0534,19/02/2026,8,6,0,0,0,0,544,0.012868
vid_0534,20/02/2026,8,4.7,-1,0,0,0,524,0.007634
vid_0534,21/02/2026,8,2.54,0,0,0,0,433,0.006928
vid_0534,22/02/2026,1,0.21,0,0,0,0,414,0
vid_0534,23/02/2026,1,0.04,0,0,0,0,360,0.002778
vid_0534,24/02/2026,2,1.46,0,0,0,0,315,0.003175
vid_0534,27/02/2026,4,2.95,0,0,0,0,284,0.003521
vid_0534,28/02/2026,2,0.18,0,0,0,0,248,0.008065
vid_0534,01/03/2026,1,1.27,0,0,0,0,242,0.004132
vid_0534,02/03/2026,2,0.32,0,0,0,0,231,0
vid_0534,03/03/2026,1,1.27,0,0,0,0,250,0
vid_0534,05/03/2026,1,0.25,0,0,0,0,219,0.004566
vid_0534,06/03/2026,1,0.67,0,0,0,0,234,0
vid_0534,07/03/2026,2,0.9,0,0,0,0,200,0.005
vid_0534,09/03/2026,1,1.27,0,0,0,0,197,0
vid_0534,11/03/2026,1,0.1,0,0,0,0,188,0.005319
vid_0534,14/03/2026,3,2.71,0,0,0,0,217,0.004608
vid_0534,16/03/2026,8,0.28,0,0,0,0,191,0.005236
vid_0534,18/03/2026,1,1.27,0,0,0,0,209,0.004785
vid_0534,19/03/2026,1,1.14,0,0,0,0,205,0
vid_0534,20/03/2026,1,1.27,0,0,0,0,199,0.005025
vid_0534,23/03/2026,2,1.37,0,0,1,0,180,0
vid_0534,30/03/2026,1,0.05,-1,0,0,0,149,0.006711
vid_0535,13/02/2026,"1,098",9772.58,0,5,16,2,26683,0.026047
vid_0535,14/02/2026,744,7654,0,0,10,3,16687,0.029005
vid_0535,15/02/2026,394,4762.8,1,0,2,2,9103,0.026804
vid_0535,16/02/2026,527,7587.68,-1,1,5,1,8281,0.038763
vid_0535,17/02/2026,524,7737.82,0,0,3,1,7498,0.043612
vid_0535,18/02/2026,413,5590.35,0,1,4,0,5963,0.042261
vid_0535,19/02/2026,257,3254.9,0,0,3,0,4269,0.035606
vid_0535,20/02/2026,174,2768.52,0,0,1,2,3052,0.032765
vid_0535,21/02/2026,342,5270.33,0,1,1,0,4274,0.05007
vid_0535,22/02/2026,193,3003.91,0,0,1,2,2929,0.043018
vid_0535,23/02/2026,125,1407.53,0,0,0,0,1900,0.040526
vid_0535,24/02/2026,51,755.9,0,0,0,0,1031,0.032008
vid_0535,25/02/2026,32,342.54,0,0,2,0,517,0.032882
vid_0535,26/02/2026,17,168.03,0,0,1,0,363,0.024793
vid_0535,27/02/2026,11,130.25,0,0,1,0,358,0.022346
vid_0535,28/02/2026,14,109.09,0,0,0,0,348,0.011494
vid_0535,01/03/2026,7,65.6,0,0,0,0,308,0.016234
vid_0535,02/03/2026,3,48.16,0,0,0,0,188,0.015957
vid_0535,03/03/2026,2,13.98,0,0,0,0,197,0.005076
vid_0535,04/03/2026,17,91.51,0,0,0,0,165,0.012121
vid_0535,05/03/2026,7,97.09,0,0,0,0,196,0.030612
vid_0535,06/03/2026,2,13.45,0,0,0,0,174,0
vid_0535,07/03/2026,3,13.31,0,0,0,0,173,0.00578
vid_0535,08/03/2026,3,46.09,0,0,0,0,204,0.004902
vid_0535,09/03/2026,5,27.75,0,0,0,0,179,0.01676
vid_0535,10/03/2026,6,92.97,0,0,0,0,194,0.010309
vid_0535,11/03/2026,4,10.31,0,0,0,0,162,0.018519
vid_0535,12/03/2026,3,47.87,0,0,0,0,127,0.015748
vid_0535,13/03/2026,3,1.1,0,0,0,0,137,0.014599
vid_0535,14/03/2026,3,20.55,0,0,0,0,158,0
vid_0535,15/03/2026,3,46.11,0,0,0,0,151,0.006623
vid_0535,16/03/2026,2,0.42,0,0,0,0,109,0
vid_0535,17/03/2026,2,0.17,0,0,0,0,119,0.016807
vid_0535,18/03/2026,5,86.11,0,0,0,0,126,0.015873
vid_0535,19/03/2026,1,6.55,0,0,0,0,93,0.010753
vid_0535,20/03/2026,1,45.71,0,0,0,0,93,0
vid_0535,22/03/2026,1,45.84,0,0,0,0,107,0.009346
vid_0535,23/03/2026,2,46.15,0,0,0,0,87,0
vid_0535,24/03/2026,5,59.15,0,0,0,0,104,0.009615
vid_0535,25/03/2026,1,0.5,0,0,0,0,140,0.007143
vid_0535,26/03/2026,1,6.86,0,0,0,0,126,0.007937
vid_0535,27/03/2026,1,0.17,0,0,0,0,105,0
vid_0535,28/03/2026,1,12.46,0,0,0,0,116,0
vid_0535,29/03/2026,0,0,0,0,0,0,118,0
vid_0535,30/03/2026,2,46.13,0,1,1,0,106,0.018868
vid_0535,31/03/2026,1,0.32,0,0,0,0,82,0
vid_0536,01/01/2026,"22,471",312294.34,132,18,495,35,840196,0.014119
vid_0536,02/01/2026,"17,455",233281.05,95,7,385,32,649410,0.013729
vid_0536,03/01/2026,"12,112",169150.05,70,13,256,33,452342,0.013934
vid_0536,04/01/2026,"14,453",206437.07,92,11,314,40,507874,0.01526
vid_0536,05/01/2026,"12,415",167927.16,65,7,211,26,428668,0.015464
vid_0536,06/01/2026,"12,105",164281.42,69,10,220,46,402909,0.015845
vid_0536,07/01/2026,"9,168",127303.71,52,7,189,20,329888,0.015278
vid_0536,08/01/2026,"10,990",157806.78,56,5,212,36,326794,0.018226
vid_0536,09/01/2026,"9,671",143743.34,54,6,160,17,243489,0.020071
vid_0536,10/01/2026,"14,933",221157.26,80,5,257,37,378230,0.019903
vid_0536,11/01/2026,"18,471",260784.9,92,14,293,42,482173,0.018985
vid_0536,12/01/2026,"14,948",202214.66,72,7,205,38,402015,0.017962
vid_0536,13/01/2026,"12,451",171493.41,55,7,202,21,338088,0.018841
vid_0536,14/01/2026,"13,808",181025.4,71,8,218,33,377297,0.018874
vid_0536,15/01/2026,"12,791",158892.37,64,5,163,25,354063,0.018624
vid_0536,16/01/2026,"13,062",166226.02,53,8,154,24,353201,0.019009
vid_0536,17/01/2026,"14,714",193321.05,72,7,191,28,413801,0.018584
vid_0536,18/01/2026,"12,606",167744.06,58,2,177,25,373882,0.017257
vid_0536,19/01/2026,"12,330",164941.76,79,1,153,34,349587,0.017953
vid_0536,20/01/2026,"9,341",120351.01,55,3,130,17,267512,0.017659
vid_0536,21/01/2026,"8,658",119383.11,54,4,127,23,246130,0.01773
vid_0536,22/01/2026,"8,019",111579.64,45,6,122,14,217357,0.0178
vid_0536,23/01/2026,"7,223",100883.28,43,1,94,14,197145,0.017718
vid_0536,24/01/2026,"8,498",113545.53,39,2,93,22,233284,0.017849
vid_0536,25/01/2026,"7,300",97457.24,45,4,89,23,205381,0.01766
vid_0536,26/01/2026,"5,783",79072.32,23,1,70,9,161687,0.018369
vid_0536,27/01/2026,"4,841",63434.62,23,0,63,11,127185,0.01902
vid_0536,28/01/2026,"4,279",56495.63,31,0,46,10,114991,0.019497
vid_0536,29/01/2026,"4,325",59841.5,21,2,39,7,109069,0.021353
vid_0536,30/01/2026,"4,517",63978.91,25,2,60,6,117195,0.019694
vid_0536,31/01/2026,"6,422",86851.89,29,0,84,15,170039,0.01889
vid_0536,01/02/2026,"7,247",94987.25,32,2,88,13,212727,0.01753
vid_0536,02/02/2026,"6,790",82321.17,25,0,83,21,192648,0.017872
vid_0536,03/02/2026,"6,210",75429.04,29,3,93,21,168351,0.019091
vid_0536,04/02/2026,"5,549",69139.04,31,2,71,14,143344,0.020008
vid_0536,05/02/2026,"6,408",80316.77,28,1,84,13,160997,0.020156
vid_0536,06/02/2026,"6,340",79075.42,30,0,80,17,158088,0.01928
vid_0536,07/02/2026,"7,285",97482.41,32,0,80,13,178673,0.018285
vid_0536,08/02/2026,"8,869",118181.86,45,3,108,12,194102,0.019737
vid_0536,09/02/2026,"9,664",120269.97,49,4,126,25,222139,0.020109
vid_0536,10/02/2026,"7,992",95428.01,30,2,81,14,194865,0.018413
vid_0536,11/02/2026,"6,638",80719.61,20,0,66,15,160263,0.01852
vid_0536,12/02/2026,"5,382",71937.38,20,2,57,10,122441,0.020973
vid_0536,13/02/2026,"4,575",59571.7,13,1,55,11,102450,0.021532
vid_0536,14/02/2026,"5,048",71455.73,20,2,93,9,106278,0.021491
vid_0536,15/02/2026,"5,013",72577.88,23,0,64,10,124372,0.019474
vid_0536,16/02/2026,"3,554",50660.15,16,2,36,9,88401,0.020034
vid_0536,17/02/2026,"2,577",38478.43,7,0,32,11,59355,0.022155
vid_0536,18/02/2026,"2,768",43694.74,20,0,54,4,64712,0.021943
vid_0536,19/02/2026,"3,641",56313.28,13,0,35,16,88909,0.020347
